school_id,special_id,province,year,sp_name,level1_name,level2_name,level3_name,zslx_name,local_batch_name,type,num,length,tuition,info,sg_info
31,1967851,福建,2022,人文科学试验班,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967852,福建,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967853,福建,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967855,福建,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967856,福建,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967857,福建,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967859,福建,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967860,福建,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967863,福建,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967864,福建,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967866,福建,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967868,福建,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,93,福建,2022,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1967861,福建,2022,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1967862,福建,2022,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,1967865,福建,2022,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1967867,福建,2022,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,76,福建,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,88,福建,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,116,福建,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967851,福建,2022,人文科学试验班,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967852,福建,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967853,福建,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967855,福建,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967856,福建,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967857,福建,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967859,福建,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967860,福建,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967863,福建,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967864,福建,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967866,福建,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1967868,福建,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,146,福建,2022,法语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（须口试。语种：英语）（其他类）,首选历史，再选不限
31,146,福建,2022,法语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（须口试。语种：英语）（其他类）,首选历史，再选不限
31,1532342,福建,2022,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,1,4,5000,（含马克思主义理论）（其他类）,首选历史，再选思想政治
31,1532342,福建,2022,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,历史类,1,4,5000,（含马克思主义理论）（其他类）,首选历史，再选思想政治
31,76,江西,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科一批,文科,1,四年,5000,,
31,77,江西,2022,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,文科,1,四年,5000,（国政、外交学、国际政经）,
31,88,江西,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,,
31,111,江西,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,文科,1,四年,5000,,
31,116,江西,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,文科,1,四年,5000,,
31,128,江西,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科一批,文科,1,四年,5000,,
31,141,江西,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,文科,1,四年,5000,（汉语言文学、汉语言、古典文献学）,
31,142,江西,2022,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,（历史学（中国史）、世界史外国语言与外国历史）1（5000元）05哲学类（哲学、宗教学、哲学（科技哲学与逻辑学方向））,
31,144,江西,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,文科,1,四年,5000,（哲学、宗教学、哲学（科技哲学与逻辑学方向）,
31,95863,江西,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,文科,1,四年,5000,（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、.财政学、资源与环境经济学）,
31,95864,江西,2022,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科一批,文科,1,四年,5000,（社会学、社会工作）,
31,95865,江西,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,文科,1,四年,5000,（金融学金融学（金融经济学）、会计学、市场营销）,
31,95866,江西,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,文科,1,四年,5000,（城市管理、行政管理、行政管理（政治与行政））,
31,95867,江西,2022,文科试验班类,本科(普通) (1),,,普通类,本科一批,文科,1,四年,5300,（全校教学资源范围内自由选择专业）（中国语言文学类、考古学、历史学类、哲学类、社会学类、法.学、信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类）,
31,95868,江西,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,文科,1,四年,5000,（新闻学、广播电视学、广告学、编辑出版学）,
31,95869,江西,2022,人文科学试验班,本科(普通) (1),,,普通类,本科一批,文科,1,四年,5000,（艺术史论）,
31,77,江西,2022,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,理科,1,-,5000,（国政，外交家，国际政经）,
31,104,江西,2022,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,-,5000,（环境，生态，地址与资源环境）,
31,111,江西,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,理科,1,-,5000,,
31,116,江西,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,理科,1,-,5000,,
31,117,江西,2022,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科一批,理科,1,-,5000,（化学、应用化学、应用化学（材料方向）、化学生物学）,
31,118,江西,2022,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,-,5000,（环境科学，环境工程，环境管理）,
31,165,江西,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科一批,理科,1,-,5000,（数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学「信自科学）.数学与应用数学「全融1）,
31,167,江西,2022,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科一批,理科,1,-,5300,（电子信息类（电子信息科学与技术、微电子科学与工程））,
31,95863,江西,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,理科,1,-,5000,（经济学、金融学、国你经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,
31,95865,江西,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,理科,1,-,5000,（金融学、金融学（金融经济学）、会计学、市场营销）,
31,95913,江西,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科一批,理科,1,-,5000,（物理学类（物理学、大气科学（大气与海洋（1）,
31,95914,江西,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科一批,理科,1,-,5300,（计算机科学与技术、智.能科学与技术）,
31,95915,江西,2022,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科一批,理科,1,-,5300,（生物科学，生物技术）,
31,95916,江西,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科一批,理科,1,-,5000,（心理学）,
31,95918,江西,2022,工科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,-,5000,（工科试验班类（理论与应用力学、工程力学、航空航天工程、生物医学工程材料科学与工程））,
31,95920,江西,2022,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科一批,理科,1,-,5000,（地质学，地球化学）,
31,95921,江西,2022,理科实验班类,本科(普通) (1),,,普通类,本科一批,理科,1,-,5300,（数学类、物理学类、天文学、地球物理学类、心理学类、计算机类、电子信息类）,
31,1532342,江西,2022,马克思主义理论类,本科(普通) (1),法学 (5),马克思主义理论类 (43),普通类,本科提前批,文科,2,4,5000,（马克思主义理论）,
31,132,江西,2022,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,文科,1,4,5000,,
31,145,江西,2022,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,文科,1,4,5000,,
31,147,江西,2022,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,文科,1,4,5000,,
31,1904728,山东,2022,理科试验班类,本科(普通) (1),,,普通类,普通类一段,综合,44,四年,,（学费待定）,
31,1904726,山东,2022,文科试验班类,本科(普通) (1),,,普通类,普通类一段,综合,22,四年,,（学费待定）,
31,76,河南,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科一批,文科,3,四年,5000,,
31,111,河南,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,文科,3,四年,5000,,
31,116,河南,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,文科,3,四年,5000,,
31,95877,河南,2022,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,文科,3,四年,5000,,
31,1547182,河南,2022,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科一批,文科,3,四年,5000,,
31,1547184,河南,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科一批,文科,3,四年,5000,,
31,1547183,河南,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,文科,2,四年,5000,,
31,1547185,河南,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,文科,2,四年,5000,,
31,1870824,河南,2022,人文科学试验班,本科(普通) (1),,,普通类,本科一批,文科,2,四年,5000,,
31,1870826,河南,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,文科,2,四年,5000,,
31,88,河南,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,,
31,1547179,河南,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,文科,1,四年,5000,,
31,1547180,河南,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,文科,1,四年,5000,,
31,1547187,河南,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,文科,1,四年,5000,,
31,1870823,河南,2022,文科试验班类,本科(普通) (1),,,普通类,本科一批,文科,1,四年,5300,,
31,1870825,河南,2022,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,1,四年,5000,,
31,76,河南,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科一批,理科,1,四年,5000,,
31,111,河南,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科一批,理科,1,四年,5000,,
31,116,河南,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科一批,理科,1,四年,5000,,
31,95877,河南,2022,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,理科,1,四年,5000,,
31,95922,河南,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科一批,理科,1,四年,5000,,
31,95944,河南,2022,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,,
31,176268,河南,2022,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科一批,理科,1,四年,5000,,
31,1547179,河南,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,理科,1,四年,5000,,
31,1547180,河南,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,理科,1,四年,5000,,
31,1547183,河南,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,理科,1,四年,5000,,
31,1547185,河南,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,理科,1,四年,5000,,
31,1547187,河南,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,理科,1,四年,5000,,
31,1548614,河南,2022,工科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,,
31,1548617,河南,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科一批,理科,1,四年,5000,,
31,1548618,河南,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科一批,理科,1,四年,5000,,
31,1548619,河南,2022,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科一批,理科,1,四年,5000,,
31,1548621,河南,2022,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科一批,理科,1,四年,5000,,
31,1548622,河南,2022,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科一批,理科,1,四年,5300,,
31,1548623,河南,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科一批,理科,1,四年,5000,,
31,1548624,河南,2022,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科一批,理科,1,四年,5300,,
31,1548625,河南,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科一批,理科,1,四年,5300,,
31,1870824,河南,2022,人文科学试验班,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,,
31,1870826,河南,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,理科,1,四年,5000,,
31,1871760,河南,2022,理科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5300,,
31,1871761,河南,2022,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科一批,理科,1,四年,5000,,
31,1871762,河南,2022,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,,
31,76,湖北,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,四年,5000,,首选历史，再选不限
31,111,湖北,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,95872,湖北,2022,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,95876,湖北,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1497369,湖北,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1699139,湖北,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1947837,湖北,2022,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,2,四年,5300,,首选历史，再选不限
31,88,湖北,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,116,湖北,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,95871,湖北,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,95874,湖北,2022,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1365116,湖北,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1889514,湖北,2022,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1889516,湖北,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1890805,湖北,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,76,湖北,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,四年,5000,,首选历史，再选不限
31,111,湖北,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,95872,湖北,2022,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,95876,湖北,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1497369,湖北,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1699139,湖北,2022,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,1947837,湖北,2022,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,2,四年,5300,,首选历史，再选不限
31,88,湖北,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,116,湖北,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,95871,湖北,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,95874,湖北,2022,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1365116,湖北,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1889514,湖北,2022,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1889516,湖北,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,1890805,湖北,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,76,湖北,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,111,湖北,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,116,湖北,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95876,湖北,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95925,湖北,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,95929,湖北,2022,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,176268,湖北,2022,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,572247,湖北,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1497733,湖北,2022,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1497735,湖北,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1902958,湖北,2022,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95871,湖北,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,95922,湖北,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1365116,湖北,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1365800,湖北,2022,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,1497369,湖北,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1889516,湖北,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1889519,湖北,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1890805,湖北,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,76,湖北,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,111,湖北,2022,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,116,湖北,2022,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95876,湖北,2022,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95925,湖北,2022,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,95929,湖北,2022,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,176268,湖北,2022,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,572247,湖北,2022,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1497733,湖北,2022,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1497735,湖北,2022,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,1902958,湖北,2022,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,95871,湖北,2022,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,95922,湖北,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1365116,湖北,2022,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1365800,湖北,2022,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,1497369,湖北,2022,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1889516,湖北,2022,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1889519,湖北,2022,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,1890805,湖北,2022,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,132,湖北,2022,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,145,湖北,2022,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,154,湖北,2022,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,132,湖北,2022,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,145,湖北,2022,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,154,湖北,2022,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,76,湖南,2022,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,四年,5000,,首选历史，再选不限
31,88,湖南,2022,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
