score_id,special_unique_id,school_id,special_id,province,year,sp_name,level1_name,level2_name,level3_name,zslx_name,local_batch_name,type,min,max,average,min_section,info,sg_info
score_52_1429_11_2022_3_本科批,52_1429,52,1429,北京,2022,汉语言文学,本科 (1),文学 (7),中国语言文学类 (47),普通类,本科批,综合,665,668,0,1526,,不限
score_52_1499025_11_2022_3_本科批,52_1499025,52,1499025,北京,2022,经济学,本科 (1),经济学 (4),经济学类 (35),普通类,本科批,综合,665,668,0,1526,,不限
score_52_1421_11_2022_3_本科批,52_1421,52,1421,北京,2022,国际经济与贸易,本科 (1),经济学 (4),经济与贸易类 (38),普通类,本科批,综合,661,667,0,1797,,不限
score_52_1459_11_2022_3_本科批,52_1459,52,1459,北京,2022,哲学,本科 (1),哲学 (3),哲学类 (34),普通类,本科批,综合,661,665,0,1797,,不限
score_52_1422_11_2022_3_本科批,52_1422,52,1422,北京,2022,金融学,本科 (1),经济学 (4),金融学类 (37),普通类,本科批,综合,660,664,0,1871,,不限
score_52_1447_11_2022_3_本科批,52_1447,52,1447,北京,2022,英语,本科 (1),文学 (7),外国语言文学类 (48),普通类,本科批,综合,659,664,0,1944,,不限
score_52_1456_11_2022_3_本科批,52_1456,52,1456,北京,2022,会计学,本科 (1),管理学 (13),工商管理类 (113),普通类,本科批,综合,659,659,0,1944,,不限
score_52_206344_11_2022_3_本科批,52_206344,52,206344,北京,2022,政治学、经济学与哲学,本科 (1),法学 (5),政治学类 (40),普通类,本科批,综合,659,664,0,1944,,不限
score_52_1499794_11_2022_3_本科批,52_1499794,52,1499794,北京,2022,金融科技,本科 (1),经济学 (4),金融学类 (37),普通类,本科批,综合,659,660,0,1944,,不限
score_52_1436_11_2022_3_本科批,52_1436,52,1436,北京,2022,数学与应用数学,本科 (1),理学 (9),数学类 (51),普通类,本科批,综合,670,675,0,1207,,物理必选
score_52_98326_11_2022_3_本科批,52_98326,52,98326,北京,2022,统计学,本科 (1),理学 (9),统计学类 (62),普通类,本科批,综合,670,674,0,1207,,物理必选
score_52_1451_11_2022_3_本科批,52_1451,52,1451,北京,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科批,综合,669,678,0,1278,,物理/化学(2选1)
score_52_1435_11_2022_3_本科批,52_1435,52,1435,北京,2022,历史学,本科 (1),历史学 (8),历史学类 (50),普通类,本科批,综合,668,671,0,1341,,历史/地理(2选1)
score_52_1511167_11_2022_3_本科批,52_1511167,52,1511167,北京,2022,地理科学,本科 (1),理学 (9),地理科学类 (55),普通类,本科批,综合,668,669,0,1341,,物理/化学(2选1)
score_52_1448_11_2022_3_本科批,52_1448,52,1448,北京,2022,化学,本科 (1),理学 (9),化学类 (53),普通类,本科批,综合,666,672,0,1455,,物理/化学(2选1)
score_52_1429_11_2022_3_本科批,52_1429,52,1429,北京,2022,汉语言文学,本科 (1),文学 (7),中国语言文学类 (47),普通类,本科批,综合,665,668,0,1526,,不限
score_52_1499025_11_2022_3_本科批,52_1499025,52,1499025,北京,2022,经济学,本科 (1),经济学 (4),经济学类 (35),普通类,本科批,综合,665,668,0,1526,,不限
score_52_1469_11_2022_3_本科批,52_1469,52,1469,北京,2022,计算机科学与技术,本科 (1),工学 (10),计算机类 (71),普通类,本科批,综合,663,667,0,1654,,物理必选
score_52_1129598_11_2022_3_本科批,52_1129598,52,1129598,北京,2022,人工智能,本科 (1),工学 (10),电子信息类 (69),普通类,本科批,综合,663,667,0,1654,,物理必选
score_52_1438_11_2022_3_本科批,52_1438,52,1438,北京,2022,物理学,本科 (1),理学 (9),物理学类 (52),普通类,本科批,综合,662,671,0,1723,,物理必选
score_52_1440_11_2022_3_本科批,52_1440,52,1440,北京,2022,天文学,本科 (1),理学 (9),天文学类 (54),普通类,本科批,综合,662,662,0,1723,,物理必选
score_52_1421_11_2022_3_本科批,52_1421,52,1421,北京,2022,国际经济与贸易,本科 (1),经济学 (4),经济与贸易类 (38),普通类,本科批,综合,661,667,0,1797,,不限
score_52_1459_11_2022_3_本科批,52_1459,52,1459,北京,2022,哲学,本科 (1),哲学 (3),哲学类 (34),普通类,本科批,综合,661,665,0,1797,,不限
score_52_1422_11_2022_3_本科批,52_1422,52,1422,北京,2022,金融学,本科 (1),经济学 (4),金融学类 (37),普通类,本科批,综合,660,664,0,1871,,不限
score_52_1447_11_2022_3_本科批,52_1447,52,1447,北京,2022,英语,本科 (1),文学 (7),外国语言文学类 (48),普通类,本科批,综合,659,664,0,1944,,不限
score_52_1456_11_2022_3_本科批,52_1456,52,1456,北京,2022,会计学,本科 (1),管理学 (13),工商管理类 (113),普通类,本科批,综合,659,659,0,1944,,不限
score_52_206344_11_2022_3_本科批,52_206344,52,206344,北京,2022,政治学、经济学与哲学,本科 (1),法学 (5),政治学类 (40),普通类,本科批,综合,659,664,0,1944,,不限
score_52_1499794_11_2022_3_本科批,52_1499794,52,1499794,北京,2022,金融科技,本科 (1),经济学 (4),金融学类 (37),普通类,本科批,综合,659,660,0,1944,,不限
score_52_1436_11_2022_3_本科批,52_1436,52,1436,北京,2022,数学与应用数学,本科 (1),理学 (9),数学类 (51),普通类,本科批,综合,670,675,0,1207,,物理必选
score_52_98326_11_2022_3_本科批,52_98326,52,98326,北京,2022,统计学,本科 (1),理学 (9),统计学类 (62),普通类,本科批,综合,670,674,0,1207,,物理必选
score_52_1469_11_2022_3_本科批,52_1469,52,1469,北京,2022,计算机科学与技术,本科 (1),工学 (10),计算机类 (71),普通类,本科批,综合,663,667,0,1654,,物理必选
score_52_1129598_11_2022_3_本科批,52_1129598,52,1129598,北京,2022,人工智能,本科 (1),工学 (10),电子信息类 (69),普通类,本科批,综合,663,667,0,1654,,物理必选
score_52_1438_11_2022_3_本科批,52_1438,52,1438,北京,2022,物理学,本科 (1),理学 (9),物理学类 (52),普通类,本科批,综合,662,671,0,1723,,物理必选
score_52_1440_11_2022_3_本科批,52_1440,52,1440,北京,2022,天文学,本科 (1),理学 (9),天文学类 (54),普通类,本科批,综合,662,662,0,1723,,物理必选
score_52_1451_11_2022_3_本科批,52_1451,52,1451,北京,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科批,综合,669,678,0,1278,,物理/化学(2选1)
score_52_1511167_11_2022_3_本科批,52_1511167,52,1511167,北京,2022,地理科学,本科 (1),理学 (9),地理科学类 (55),普通类,本科批,综合,668,669,0,1341,,物理/化学(2选1)
score_52_1448_11_2022_3_本科批,52_1448,52,1448,北京,2022,化学,本科 (1),理学 (9),化学类 (53),普通类,本科批,综合,666,672,0,1455,,物理/化学(2选1)
score_52_1435_11_2022_3_本科批,52_1435,52,1435,北京,2022,历史学,本科 (1),历史学 (8),历史学类 (50),普通类,本科批,综合,668,671,0,1341,,历史/地理(2选1)
score_52_1451_12_2022_3_本科批A段,52_1451,52,1451,天津,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科批A段,综合,688,0,0,766,,物理/化学(2选1)
score_52_1448_12_2022_3_本科批A段,52_1448,52,1448,天津,2022,化学,本科 (1),理学 (9),化学类 (53),普通类,本科批A段,综合,687,0,0,833,,物理/化学(2选1)
score_52_1439_12_2022_3_本科批A段,52_1439,52,1439,天津,2022,资源环境科学,本科 (1),工学 (10),环境科学与工程类 (87),普通类,本科批A段,综合,686,0,0,893,,物理/化学(2选1)
score_52_1451_12_2022_3_本科批A段,52_1451,52,1451,天津,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科批A段,综合,688,0,0,766,,物理/化学(2选1)
score_52_1448_12_2022_3_本科批A段,52_1448,52,1448,天津,2022,化学,本科 (1),理学 (9),化学类 (53),普通类,本科批A段,综合,687,0,0,833,,物理/化学(2选1)
score_52_1439_12_2022_3_本科批A段,52_1439,52,1439,天津,2022,资源环境科学,本科 (1),工学 (10),环境科学与工程类 (87),普通类,本科批A段,综合,686,0,0,893,,物理/化学(2选1)
score_52_350153_13_2022_2074_本科批,52_350153,52,350153,河北,2022,戏剧影视文学,本科 (1),艺术学 (14),戏剧与影视学类 (123),普通类,本科批,历史类,623,0,0,598,,
score_52_1429_14_2022_2_本科一批A段,52_1429,52,1429,山西,2022,汉语言文学,本科 (1),文学 (7),中国语言文学类 (47),普通类,本科一批A段,文科,599,0,601,149,,
score_52_1435_14_2022_2_本科一批A段,52_1435,52,1435,山西,2022,历史学,本科 (1),历史学 (8),历史学类 (50),普通类,本科一批A段,文科,597,0,598,166,,
score_52_627563_14_2022_2_本科一批A段,52_627563,52,627563,山西,2022,传播学,本科 (1),文学 (7),新闻传播学类 (49),普通类,本科一批A段,文科,596,0,598,179,,
score_52_1424_14_2022_2_本科一批A段,52_1424,52,1424,山西,2022,思想政治教育,本科 (1),法学 (5),马克思主义理论类 (43),普通类,本科一批A段,文科,596,0,597,179,,
score_52_1459_14_2022_2_本科一批A段,52_1459,52,1459,山西,2022,哲学,本科 (1),哲学 (3),哲学类 (34),普通类,本科一批A段,文科,594,0,596,216,,
score_52_1436_14_2022_1_本科一批A段,52_1436,52,1436,山西,2022,数学与应用数学,本科 (1),理学 (9),数学类 (51),普通类,本科一批A段,理科,613,0,618,1570,,
score_52_1511167_14_2022_1_本科一批A段,52_1511167,52,1511167,山西,2022,地理科学,本科 (1),理学 (9),地理科学类 (55),普通类,本科一批A段,理科,613,0,617,1570,,
score_52_1499794_14_2022_1_本科一批A段,52_1499794,52,1499794,山西,2022,金融科技,本科 (1),经济学 (4),金融学类 (37),普通类,本科一批A段,理科,610,0,613,1789,,
score_52_1129598_14_2022_1_本科一批A段,52_1129598,52,1129598,山西,2022,人工智能,本科 (1),工学 (10),电子信息类 (69),普通类,本科一批A段,理科,605,0,608,2173,,
score_52_1469_14_2022_1_本科一批A段,52_1469,52,1469,山西,2022,计算机科学与技术,本科 (1),工学 (10),计算机类 (71),普通类,本科一批A段,理科,602,0,610,2464,,
score_52_1448_14_2022_1_本科一批A段,52_1448,52,1448,山西,2022,化学,本科 (1),理学 (9),化学类 (53),普通类,本科一批A段,理科,600,0,605,2652,,
score_52_1438_14_2022_1_本科一批A段,52_1438,52,1438,山西,2022,物理学,本科 (1),理学 (9),物理学类 (52),普通类,本科一批A段,理科,598,0,602,2846,,
score_52_1439_14_2022_1_本科一批A段,52_1439,52,1439,山西,2022,资源环境科学,本科 (1),工学 (10),环境科学与工程类 (87),普通类,本科一批A段,理科,595,0,597,3212,,
score_52_1435_15_2022_2_本科一批,52_1435,52,1435,内蒙古,2022,历史学,本科 (1),历史学 (8),历史学类 (50),普通类,本科一批,文科,592,599,0,133,,
score_52_1429_15_2022_2_本科一批,52_1429,52,1429,内蒙古,2022,汉语言文学,本科 (1),文学 (7),中国语言文学类 (47),普通类,本科一批,文科,590,604,0,146,,
score_52_1456_15_2022_2_本科一批,52_1456,52,1456,内蒙古,2022,会计学,本科 (1),管理学 (13),工商管理类 (113),普通类,本科一批,文科,579,583,0,278,,
score_52_627563_15_2022_2_本科一批,52_627563,52,627563,内蒙古,2022,传播学,本科 (1),文学 (7),新闻传播学类 (49),普通类,本科一批,文科,579,595,0,278,,
score_52_1429_15_2022_2_本科提前批B段,52_1429,52,1429,内蒙古,2022,汉语言文学,本科 (1),文学 (7),中国语言文学类 (47),普通类,本科提前批B段,文科,569,571,0,442,（国家专项计划）,
score_52_206344_15_2022_2_本科提前批B段,52_206344,52,206344,内蒙古,2022,政治学、经济学与哲学,本科 (1),法学 (5),政治学类 (40),普通类,本科提前批B段,文科,563,571,0,555,（国家专项计划）,
score_52_1422_15_2022_2_本科提前批B段,52_1422,52,1422,内蒙古,2022,金融学,本科 (1),经济学 (4),金融学类 (37),普通类,本科提前批B段,文科,557,562,0,725,（国家专项计划）,
score_52_1436_15_2022_1_本科一批,52_1436,52,1436,内蒙古,2022,数学与应用数学,本科 (1),理学 (9),数学类 (51),普通类,本科一批,理科,617,619,0,701,,
score_52_1451_15_2022_1_本科一批,52_1451,52,1451,内蒙古,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科一批,理科,617,626,0,701,,
score_52_1469_15_2022_1_本科一批,52_1469,52,1469,内蒙古,2022,计算机科学与技术,本科 (1),工学 (10),计算机类 (71),普通类,本科一批,理科,608,614,0,1030,,
score_52_1129598_15_2022_1_本科一批,52_1129598,52,1129598,内蒙古,2022,人工智能,本科 (1),工学 (10),电子信息类 (69),普通类,本科一批,理科,607,615,0,1063,,
score_52_1447_15_2022_1_本科一批,52_1447,52,1447,内蒙古,2022,英语,本科 (1),文学 (7),外国语言文学类 (48),普通类,本科一批,理科,598,618,0,1442,,
score_52_1456_15_2022_1_本科一批,52_1456,52,1456,内蒙古,2022,会计学,本科 (1),管理学 (13),工商管理类 (113),普通类,本科一批,理科,595,597,0,1600,,
score_52_1438_15_2022_1_本科一批,52_1438,52,1438,内蒙古,2022,物理学,本科 (1),理学 (9),物理学类 (52),普通类,本科一批,理科,587,620,0,2051,,
score_52_1439_15_2022_1_本科一批,52_1439,52,1439,内蒙古,2022,资源环境科学,本科 (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,579,579,0,2639,,
score_52_350153_21_2022_2074_本科批,52_350153,52,350153,辽宁,2022,戏剧影视文学,本科 (1),艺术学 (14),戏剧与影视学类 (123),普通类,本科批,历史类,613,0,0,692,,
score_52_1436_22_2022_1_本科一批A段,52_1436,52,1436,吉林,2022,数学与应用数学,本科 (1),理学 (9),数学类 (51),普通类,本科一批A段,理科,633,646,637,539,,
score_52_98326_22_2022_1_本科一批A段,52_98326,52,98326,吉林,2022,统计学,本科 (1),理学 (9),统计学类 (62),普通类,本科一批A段,理科,625,628,627,757,,
score_52_1451_22_2022_1_本科一批A段,52_1451,52,1451,吉林,2022,心理学,本科 (1),理学 (9),心理学类 (61),普通类,本科一批A段,理科,623,631,627,822,（含心理学、心理学<励耘实验班>，入校后按要求选拔部分学生进入励耘实验班）,
